Apt_id,displayAddress,bathrooms,bedrooms,addedOn,type,price,verified,priceDuration,sizeMin,furnishing
2968,"Yakout, Bab Al Bahar, Al Marjan Island, Ras Al Khaimah",3,2,2024-07-08T12:42:41Z,Residential for Sale,1480000,FALSE,sell,1565 sqft,NO
2969,"Joya Blanca Residences, Arjan, Dubai",1,studio,2024-05-29T12:25:22Z,Residential for Sale,610000,TRUE,sell,412 sqft,NO
2970,"La Voile, La Mer, Jumeirah, Dubai",3,2,2024-08-08T12:02:00Z,Residential for Sale,3650000,TRUE,sell,1199 sqft,NO
2971,"Elan, Tilal Al Ghaf, Dubai",4,4,2024-06-28T12:35:23Z,Residential for Sale,4300000,TRUE,sell,2354 sqft,NO
2972,"Tower B, DAMAC Towers by Paramount, Business Bay, Dubai",2,1,2024-07-22T11:45:37Z,Residential for Sale,1680000,TRUE,sell,965 sqft,YES
2973,"Joya Blanca Residences, Arjan, Dubai",1,studio,2024-04-15T09:51:52Z,Residential for Sale,590000,TRUE,sell,412 sqft,NO
2974,"Golf Greens 1 - Tower A, Golf Greens, DAMAC Hills, Dubai",2,1,2024-05-10T10:59:03Z,Residential for Sale,1200000,TRUE,sell,674 sqft,NO
2975,"Elo, Damac Hills 2, Dubai",2,2,2024-08-12T12:49:14Z,Residential for Sale,1200000,FALSE,sell,832 sqft,PARTLY
2976,"Jasmine Lane, Jumeirah Golf Estates, Dubai",4,3,2024-06-07T11:07:55Z,Residential for Sale,4599999,TRUE,sell,1501 sqft,NO
2977,"Jouri Hills, Jumeirah Golf Estates, Dubai",7+,5,2024-04-09T15:48:34Z,Residential for Sale,9950000,TRUE,sell,5238 sqft,NO
2978,"Elo, Damac Hills 2, Dubai",1,1,2024-08-12T12:23:59Z,Residential for Sale,750000,FALSE,sell,540 sqft,PARTLY
2979,"Building 148 to Building 202, Mogul Cluster, Discovery Gardens, Dubai",1,studio,2024-08-15T08:13:42Z,Residential for Sale,500000,TRUE,sell,475 sqft,NO
2980,"Al Helio 2, Al Helio, Ajman",7,5,2024-08-04T17:19:20Z,Residential for Sale,2150000,FALSE,sell,3700 sqft,NO
2981,"AZIZI Riviera, Meydan One, Meydan, Dubai",3,3,2024-06-07T16:09:34Z,Residential for Sale,2299999,TRUE,sell,1066 sqft,NO
2982,"Elan, Tilal Al Ghaf, Dubai",4,4,2024-07-02T09:01:01Z,Residential for Sale,4500000,TRUE,sell,2173 sqft,NO
2983,"Vera Residences, Business Bay, Dubai",1,1,2024-06-25T09:30:15Z,Residential for Sale,1199000,TRUE,sell,485 sqft,YES
2984,"Arabella Townhouses 3, Arabella Townhouses, Mudon, Dubai",3,3,2024-03-14T10:07:28Z,Residential for Sale,3750000,TRUE,sell,4016 sqft,NO
2985,"Seagate Building 1, Seagate, Mina Rashid, Dubai",1,2,2024-07-31T08:05:09Z,Residential for Sale,2350000,TRUE,sell,1160 sqft,NO
2986,"Binghatti Azure, Jumeirah Village Circle, Dubai",1,studio,2024-08-01T12:40:04Z,Residential for Sale,614000,TRUE,sell,396 sqft,NO
2987,"The Wave, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",2,1,2024-08-17T11:21:54Z,Residential for Sale,850000,TRUE,sell,816 sqft,NO
2988,"Al Wasl Villas, Al Wasl Road, Al Wasl, Dubai",7+,7+,2024-08-01T07:29:28Z,Residential for Sale,120000000,FALSE,sell,20282 sqft,YES
2989,"Reem Hills, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",2,1,2024-06-27T11:54:50Z,Residential for Sale,1125000,TRUE,sell,995 sqft,NO
2990,"Blue Pearls, Ajmal Makan City, Al Hamriyah, Sharjah",1,studio,2024-08-10T11:39:16Z,Residential for Sale,540000,FALSE,sell,551 sqft,NO
2991,"Mr. C Residences, Jumeirah 2, Jumeirah, Dubai",4,3,2024-03-21T11:23:31Z,Residential for Sale,35000000,TRUE,sell,2822 sqft,YES
2992,"Elite Downtown Residence, Downtown Dubai, Dubai",1,studio,2024-05-06T09:48:42Z,Residential for Sale,1350000,TRUE,sell,431 sqft,YES
2993,"AVA at Palm Jumeirah By Omniyat, Palm Jumeirah, Dubai",5,4,2024-04-05T11:23:29Z,Residential for Sale,77000000,TRUE,sell,7239 sqft,NO
2994,"Dubai Style, North Village, Al Furjan, Dubai",4,3,2024-04-25T09:29:02Z,Residential for Sale,5500000,TRUE,sell,3842 sqft,NO
2995,"Beach Isle, EMAAR Beachfront, Dubai Harbour, Dubai",2,2,2024-06-25T10:46:49Z,Residential for Sale,3600000,TRUE,sell,1213 sqft,NO
2996,"Sidra Villas II, Sidra Villas, Dubai Hills Estate, Dubai",4,4,2024-06-24T10:27:53Z,Residential for Sale,11500000,TRUE,sell,3500 sqft,YES
2997,"Sobha Creek Vistas Grande, Sobha Hartland, Mohammed Bin Rashid City, Dubai",4,2,2024-07-09T10:34:39Z,Residential for Sale,2550000,TRUE,sell,1268 sqft,NO
2998,"Malta, Damac Lagoons, Dubai",4,4,2024-07-09T15:59:44Z,Residential for Sale,1999999,FALSE,sell,2270 sqft,PARTLY
2999,"Sobha Orbis, Motor City, Dubai",1,1,2024-07-09T14:12:29Z,Residential for Sale,965070,FALSE,sell,700 sqft,NO
3000,"Al Jazi 2, Madinat Jumeirah Living, Umm Suqeim, Dubai",1,1,2024-07-30T09:43:15Z,Residential for Sale,1925000,TRUE,sell,736 sqft,NO
3001,"Cavalli Casa Tower, Al Sufouh 2, Al Sufouh, Dubai",3,2,2024-06-05T14:00:30Z,Residential for Sale,14000000,FALSE,sell,2789 sqft,YES
3002,"The Address Residences Dubai Opera Tower 1, The Address Residences Dubai Opera, Downtown Dubai, Dubai",3,2,2024-08-19T07:54:20Z,Residential for Sale,4450000,TRUE,sell,1186 sqft,YES
3003,"Lamaa, Madinat Jumeirah Living, Umm Suqeim, Dubai",3,3,2024-07-17T10:51:24Z,Residential for Sale,4900000,TRUE,sell,1837 sqft,NO
3004,"La Mer South Island, La Mer, Jumeirah, Dubai",4,4,2024-07-29T12:01:21Z,Residential for Sale,74000000,TRUE,sell,10054 sqft,YES
3005,"Oakley Square Residences, Jumeirah Village Circle, Dubai",3,2,2024-06-12T07:38:29Z,Residential for Sale,1720000,TRUE,sell,1190 sqft,NO
3006,"Grand Views, Meydan Gated Community, Meydan, Dubai",7,6,2024-07-05T08:22:47Z,Residential for Sale,13750000,TRUE,sell,5460 sqft,YES
3007,"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah",2,1,2024-08-10T10:55:43Z,Residential for Sale,460000,FALSE,sell,846 sqft,NO
3008,"Lakeside Residence, JLT Cluster A, Jumeirah Lake Towers, Dubai",3,2,2024-08-10T09:33:04Z,Residential for Sale,2000000,TRUE,sell,1292 sqft,YES
3009,"Fashionz by Danube, Jumeirah Village Triangle, Dubai",1,studio,2024-07-09T12:40:11Z,Residential for Sale,950000,TRUE,sell,432 sqft,YES
3010,"Sky Hills Residence, Al Barsha South, Al Barsha, Dubai",1,studio,2024-07-18T14:51:14Z,Residential for Sale,903777,FALSE,sell,370 sqft,YES
3011,"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah",1,studio,2024-08-10T07:45:20Z,Residential for Sale,319999,FALSE,sell,499 sqft,NO
3012,"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah",2,1,2024-08-10T07:54:31Z,Residential for Sale,520000,FALSE,sell,962 sqft,NO
3013,"Senses at the Fields, District 11, Mohammed Bin Rashid City, Dubai",5,3,2024-07-02T14:27:21Z,Residential for Sale,3500000,TRUE,sell,2015 sqft,PARTLY
3014,"West Yas, Yas Island, Abu Dhabi",7,5,2024-07-26T12:13:52Z,Residential for Sale,6300000,FALSE,sell,6864 sqft,NO
3015,"Sky Hills Residence, Al Barsha South, Al Barsha, Dubai",2,2,2024-07-18T14:55:04Z,Residential for Sale,1910777,FALSE,sell,1018 sqft,YES
3016,"Bloom Living, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",3,2,2024-08-12T06:44:45Z,Residential for Sale,1430988,FALSE,sell,1149 sqft,NO
3017,"The Address Residences Dubai Opera Tower 1, The Address Residences Dubai Opera, Downtown Dubai, Dubai",2,2,2024-07-24T08:52:22Z,Residential for Sale,4250000,TRUE,sell,1250 sqft,YES
3018,"Design Quarter Tower B, Design Quarter, Dubai Design District, Dubai",2,2,2024-07-17T14:38:01Z,Residential for Sale,3049000,FALSE,sell,1157 sqft,NO
3019,"Bloom Living, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",6,5,2024-08-12T06:09:04Z,Residential for Sale,5799998,FALSE,sell,4605 sqft,NO
3020,"Golf Lane, EMAAR South, Dubai South (Dubai World Central), Dubai",4,4,2024-07-16T12:58:58Z,Residential for Sale,4480000,FALSE,sell,4043 sqft,NO
3021,"Golf Grove, Dubai Hills Estate, Dubai",4,3,2024-08-16T11:58:53Z,Residential for Sale,6850000,TRUE,sell,2910 sqft,NO
3022,"The Gate, Masdar City, Abu Dhabi",1,1,2024-08-13T13:17:06Z,Residential for Sale,649998,FALSE,sell,495 sqft,YES
3023,"Bay Villas, Dubai Islands, Deira, Dubai",5,4,2024-04-19T09:05:01Z,Residential for Sale,11000000,FALSE,sell,8552 sqft,NO
3024,"Toledo, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",5,3,2024-08-12T06:03:12Z,Residential for Sale,3406998,FALSE,sell,2733 sqft,NO
3025,"Seven Palm, Palm Jumeirah, Dubai",1,studio,2024-07-03T10:25:11Z,Residential for Sale,1299000,TRUE,sell,393 sqft,YES
3026,"Residences 13, District One, Mohammed Bin Rashid City, Dubai",5,3,2024-08-05T06:51:35Z,Residential for Sale,5200000,TRUE,sell,1663 sqft,PARTLY
3027,"Sidra Villas I, Sidra Villas, Dubai Hills Estate, Dubai",6,5,2024-06-13T12:21:37Z,Residential for Sale,11200000,TRUE,sell,5752 sqft,NO
3028,"Bloom Living, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",2,1,2024-08-12T07:16:34Z,Residential for Sale,946998,FALSE,sell,625 sqft,NO
3029,"Vincitore Dolce Vita, Arjan, Dubai",1,studio,2024-07-03T12:10:20Z,Residential for Sale,799000,TRUE,sell,431 sqft,PARTLY
3030,"Naseem, Mudon, Dubai",5,4,2024-08-14T10:32:46Z,Residential for Sale,4700000,TRUE,sell,3330 sqft,NO
3031,"Julphar Residential Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah",2,1,2024-08-12T06:06:33Z,Residential for Sale,580000,FALSE,sell,1132 sqft,NO
3032,"Seven Palm, Palm Jumeirah, Dubai",1,studio,2024-07-03T10:08:32Z,Residential for Sale,1299000,TRUE,sell,352 sqft,YES
3033,"Canal Front Residence 1, Canal Front Residences, Al Wasl, Dubai",3,2,2024-05-15T17:29:09Z,Residential for Sale,5500000,TRUE,sell,1335 sqft,NO
3034,"Bluebell Residence, Al Amerah, Ajman",3,2,2024-07-15T10:23:22Z,Residential for Sale,875060,FALSE,sell,1661 sqft,NO
3035,"Beach Vista, EMAAR Beachfront, Dubai Harbour, Dubai",4,3,2024-03-21T16:25:11Z,Residential for Sale,9000000,TRUE,sell,2140 sqft,NO
3036,"Monte Carlo, Damac Lagoons, Dubai",3,4,2024-06-28T09:28:23Z,Residential for Sale,2500000,FALSE,sell,2315 sqft,NO
3037,"Elitz By Danube, Jumeirah Village Circle, Dubai",1,studio,2024-07-20T12:34:45Z,Residential for Sale,850000,TRUE,sell,440 sqft,YES
3038,"Nikki Beach Residences, Al Marjan Island, Ras Al Khaimah",2,1,2024-06-20T15:19:56Z,Residential for Sale,2370000,FALSE,sell,968 sqft,NO
3039,"One at Palm Jumeirah, Palm Jumeirah, Dubai",5,4,2024-07-15T06:23:41Z,Residential for Sale,65000000,TRUE,sell,7172 sqft,YES
3040,"Hub Canal 1, Hub-Golf Towers, Dubai Sports City, Dubai",2,1,2024-07-20T11:34:41Z,Residential for Sale,850000,TRUE,sell,885 sqft,YES
3041,"Volta, Downtown Dubai, Dubai",2,2,2024-06-19T11:47:23Z,Residential for Sale,3555000,TRUE,sell,1409 sqft,NO
3042,"Hub Canal 1, Hub-Golf Towers, Dubai Sports City, Dubai",2,1,2024-07-25T07:01:39Z,Residential for Sale,750000,TRUE,sell,943 sqft,NO
3043,"Al Ghozlan 4, Al Ghozlan, Greens, Dubai",1,1,2024-07-08T07:34:20Z,Residential for Sale,1515000,TRUE,sell,990 sqft,YES
3044,"Julphar Residence, Al Reem Island, Abu Dhabi",3,2,2024-07-23T13:56:17Z,Residential for Sale,1899000,TRUE,sell,1430 sqft,YES
3045,"Souks Residential, Al Mamsha, Muwaileh, Sharjah",4,3,2024-08-01T08:54:25Z,Residential for Sale,1399000,FALSE,sell,1180 sqft,PARTLY
3046,"Zahra Apartments 1B, Zahra Apartments, Town Square, Dubai",2,2,2024-07-08T09:24:22Z,Residential for Sale,1190000,TRUE,sell,1076 sqft,NO
3047,"Fay Al Reeman II, Al Shamkha, Abu Dhabi",6,4,2024-07-26T10:06:21Z,Residential for Sale,3485625,FALSE,sell,4210 sqft,NO
3048,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",7+,5,2024-08-05T13:33:08Z,Residential for Sale,8998500,FALSE,sell,5863 sqft,NO
3049,"Faradis Tower, Al Mamzar - Sharjah, Sharjah",2,1,2024-07-31T15:41:34Z,Residential for Sale,752405,FALSE,sell,945 sqft,YES
3050,"Samana Ivy Gardens 2, Dubai Residence Complex, Dubai",3,2,2024-07-04T13:01:01Z,Residential for Sale,1566000,FALSE,sell,1172 sqft,YES
3051,"Mag 22, Meydan, Dubai",4,3,2024-07-31T14:08:13Z,Residential for Sale,5500000,TRUE,sell,2323 sqft,YES
3052,"O2 Tower, Jumeirah Village Circle, Dubai",1,1,2024-07-05T11:51:07Z,Residential for Sale,800000,TRUE,sell,683 sqft,NO
3053,"Ciel Tower, Dubai Marina, Dubai",1,studio,2024-07-31T18:14:49Z,Residential for Sale,2070800,TRUE,sell,360 sqft,NO
3054,"Anantara Residences, Al Rifa'ah, Al Heerah, Sharjah",3,2,2024-08-01T09:08:15Z,Residential for Sale,4554000,FALSE,sell,2257 sqft,YES
3055,"Damac Heights, Dubai Marina, Dubai",2,2,2024-07-09T06:28:36Z,Residential for Sale,2900000,TRUE,sell,1241 sqft,YES
3056,"Faradis Tower, Al Mamzar - Sharjah, Sharjah",3,2,2024-07-31T15:41:31Z,Residential for Sale,838067,FALSE,sell,1275 sqft,YES
3057,"Just Cavalli Villas, Aquilegia, Damac Hills 2, Dubai",3,3,2024-08-15T12:43:29Z,Residential for Sale,1650000,TRUE,sell,2100 sqft,YES
3058,"Park Residences 4, Park Residences, DAMAC Hills, Dubai",3,4,2024-07-04T12:29:48Z,Residential for Sale,3050000,TRUE,sell,1938 sqft,NO
3059,"Blue Pearls, Ajmal Makan City, Al Hamriyah, Sharjah",1,studio,2024-07-29T11:11:01Z,Residential for Sale,520000,FALSE,sell,530 sqft,NO
3060,"Silver Springs 3, Silver Springs, DAMAC Hills, Dubai",2,4,2024-07-10T09:53:26Z,Residential for Sale,2850000,TRUE,sell,1958 sqft,NO
3061,"New Dubai Gate 2, JLT Cluster A, Jumeirah Lake Towers, Dubai",2,2,2024-05-23T10:50:29Z,Residential for Sale,935000,TRUE,sell,694 sqft,NO
3062,"The Magnolias, Yas Acres, Yas Island, Abu Dhabi",4,3,2024-07-09T14:23:06Z,Residential for Sale,4250000,TRUE,sell,5264 sqft,NO
3063,"Signature Villas Frond M, Signature Villas, Palm Jumeirah, Dubai",7,6,2024-08-05T12:49:34Z,Residential for Sale,75000000,TRUE,sell,14690 sqft,NO
3064,"Sobha Creek Vistas Tower A, Sobha Hartland, Mohammed Bin Rashid City, Dubai",1,1,2024-07-29T10:31:45Z,Residential for Sale,1500000,TRUE,sell,496 sqft,YES
3065,"Haven By Aldar, Dubai Land, Dubai",4,3,2024-06-21T08:28:24Z,Residential for Sale,3199999,TRUE,sell,1903 sqft,NO
3066,"Jebel Ali Hills, Jebel Ali, Dubai",4,4,2024-08-14T10:26:16Z,Residential for Sale,2399000,FALSE,sell,9494 sqft,NO
3067,"Tranquil Wellness Tower, Jumeirah Village Triangle, Dubai",2,2,2024-03-26T07:52:10Z,Residential for Sale,1380000,TRUE,sell,733 sqft,YES
3068,"Oceana Southern, Oceana, Palm Jumeirah, Dubai",3,2,2024-06-28T06:45:48Z,Residential for Sale,6999999,TRUE,sell,1709 sqft,NO
3069,"Mediterranean Villas, Jumeirah Village Triangle, Dubai",3,2,2024-04-04T12:44:51Z,Residential for Sale,4200000,TRUE,sell,2700 sqft,NO
3070,"The Spirit, Dubai Sports City, Dubai",1,1,2024-07-30T13:11:45Z,Residential for Sale,760000,TRUE,sell,809 sqft,YES
3071,"Saih Shuaib 2, Dubai Industrial City, Dubai",4,4,2024-07-31T09:08:50Z,Residential for Sale,20000000,FALSE,sell,47360 sqft,NO
3072,"Al Jaddaf Rotana Suite Hotel, Al Jaddaf, Dubai",4,4,2024-07-31T08:09:21Z,Residential for Sale,75363600,FALSE,sell,62803 sqft,NO
3073,"Como Residences, Palm Jumeirah, Dubai",5,3,2024-07-22T06:56:57Z,Residential for Sale,33632800,FALSE,sell,6502 sqft,NO
3074,"Rukan 3, Rukan, Dubai",6,4,2024-07-18T12:22:34Z,Residential for Sale,2800000,TRUE,sell,2091 sqft,NO
3075,"Burj Khalifa, Burj Khalifa Area, Downtown Dubai, Dubai",3,2,2024-07-15T07:29:57Z,Residential for Sale,6000000,TRUE,sell,1716 sqft,NO
3076,"Legacy, Jumeirah Park, Dubai",4,4,2024-08-05T08:42:40Z,Residential for Sale,6600000,TRUE,sell,5500 sqft,NO
3077,"Pixel, Makers District, Al Reem Island, Abu Dhabi",2,1,2024-06-25T08:02:23Z,Residential for Sale,1500000,TRUE,sell,988 sqft,NO
3078,"Pixel, Makers District, Al Reem Island, Abu Dhabi",2,1,2024-06-25T08:08:06Z,Residential for Sale,1400000,TRUE,sell,1140 sqft,NO
3079,"Umm Suqeim 2 Villas, Umm Suqeim 2, Umm Suqeim, Dubai",6,5,2024-06-20T12:59:02Z,Residential for Sale,16000000,TRUE,sell,15074 sqft,YES
3080,"Al Zaheya Gardens, Al Zahya, Ajman",6,4,2024-08-18T06:44:43Z,Residential for Sale,1100000,FALSE,sell,1800 sqft,NO
3081,"The Crest Tower C, Sobha Hartland, Mohammed Bin Rashid City, Dubai",2,1,2024-04-04T12:42:40Z,Residential for Sale,1330000,TRUE,sell,511 sqft,NO
3082,"The Pulse Beachfront, The Pulse, Dubai South (Dubai World Central), Dubai",4,4,2024-06-11T14:02:46Z,Residential for Sale,3549999,FALSE,sell,3296 sqft,NO
3083,"Glamz by Danube, Glamz, Al Furjan, Dubai",1,studio,2024-04-11T08:55:28Z,Residential for Sale,550000,TRUE,sell,499 sqft,YES
3084,"Rukan 3, Rukan, Dubai",3,2,2024-06-19T13:20:23Z,Residential for Sale,1600000,TRUE,sell,1118 sqft,NO
3085,"Al Mamsha, Muwaileh, Sharjah",2,1,2024-07-31T10:28:44Z,Residential for Sale,769000,FALSE,sell,571 sqft,NO
3086,"Bloom Heights B, Bloom Heights, Jumeirah Village Circle, Dubai",3,2,2024-08-08T11:21:09Z,Residential for Sale,1600000,TRUE,sell,1164 sqft,NO
3087,"Al Murad Tower, Al Barsha 1, Al Barsha, Dubai",1,1,2024-06-14T11:49:26Z,Residential for Sale,1099999,TRUE,sell,793 sqft,NO
3088,"Al Aamra Gardens, Al Amerah, Ajman",7+,5,2024-08-15T18:03:04Z,Residential for Sale,1350000,FALSE,sell,3014 sqft,NO
3089,"Murooj Al Furjan West, Al Furjan, Dubai",6,5,2024-06-21T18:24:03Z,Residential for Sale,9499777,FALSE,sell,7000 sqft,NO
3090,"Palazzo Versace, Culture Village, Dubai",3,2,2021-06-02T08:48:44Z,Residential for Sale,4200000,TRUE,sell,2020 sqft,NO
3091,"Al Tallah 2, Ajman",4,4,2024-08-15T18:03:41Z,Residential for Sale,550000,FALSE,sell,1750 sqft,NO
3092,"Al Aamra Gardens, Al Amerah, Ajman",7+,5,2024-08-15T18:04:21Z,Residential for Sale,1300000,FALSE,sell,3014 sqft,NO
3093,"Mayan 1, Mayan, Yas Island, Abu Dhabi",2,2,2024-06-24T08:22:48Z,Residential for Sale,2900000,TRUE,sell,1210 sqft,NO
3094,"Skyz by Danube, Arjan, Dubai",1,studio,2024-08-14T11:51:31Z,Residential for Sale,550000,TRUE,sell,352 sqft,NO
3095,"Saadiyat Beach Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",4,3,2024-05-30T08:42:09Z,Residential for Sale,2950000,TRUE,sell,2164 sqft,NO
3096,"Regalia By Deyaar, Business Bay, Dubai",3,2,2024-07-18T08:45:55Z,Residential for Sale,2300000,TRUE,sell,1255 sqft,NO
3097,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",7,4,2024-08-13T05:40:42Z,Residential for Sale,7650000,FALSE,sell,7750 sqft,PARTLY
3098,"Miraclz Tower by Danube, Arjan, Dubai",1,studio,2024-04-11T10:04:56Z,Residential for Sale,550000,TRUE,sell,391 sqft,YES
3099,"National Bonds Residence, Jumeirah Village Circle, Dubai",2,1,2024-07-17T06:17:58Z,Residential for Sale,890000,TRUE,sell,771 sqft,NO
3100,"Aurum Villas, Aster, Damac Hills 2, Dubai",5,3,2023-10-16T09:30:56Z,Residential for Sale,1899999,TRUE,sell,2505 sqft,NO
3101,"Al Manara, Jumeirah Village Triangle, Dubai",1,studio,2024-04-29T09:58:11Z,Residential for Sale,465000,TRUE,sell,448 sqft,YES
3102,"Glitz 3, Glitz, Dubai Studio City, Dubai",1,1,2024-05-17T09:21:44Z,Residential for Sale,1100000,TRUE,sell,819 sqft,YES
3103,"Golf Terrace A, NAIA Golf Terrace at Akoya, DAMAC Hills, Dubai",1,1,2024-06-25T19:41:29Z,Residential for Sale,599999,TRUE,sell,424 sqft,YES
3104,"Al Zaheya Gardens, Al Zahya, Ajman",7,4,2024-06-19T16:51:21Z,Residential for Sale,1150000,FALSE,sell,3014 sqft,NO
3105,"Executive Tower G, Executive Towers, Business Bay, Dubai",3,2,2024-07-25T13:34:38Z,Residential for Sale,2500000,TRUE,sell,1531 sqft,NO
3106,"Joya Verde Residences, Jumeirah Village Circle, Dubai",1,studio,2024-05-25T13:02:26Z,Residential for Sale,590000,TRUE,sell,438 sqft,YES
3107,"il Teatro Residences 1, Naseej District, Aljada, Sharjah",3,2,2023-12-31T12:33:10Z,Residential for Sale,3017000,FALSE,sell,2234 sqft,PARTLY
3108,"Aura, Tilal Al Ghaf, Dubai",5,4,2024-06-20T14:42:56Z,Residential for Sale,5000000,TRUE,sell,3410 sqft,NO
3109,"Six Senses Residences, Palm Jumeirah, Dubai",4,3,2024-07-04T14:10:42Z,Residential for Sale,26800000,FALSE,sell,4091 sqft,PARTLY
3110,"Binghatti Galaxy, Jumeirah Village Circle, Dubai",2,1,2024-07-27T10:46:39Z,Residential for Sale,1000000,FALSE,sell,876 sqft,NO
3111,"Cedre Villas, Dubai Silicon Oasis, Dubai",7,6,2024-07-31T08:08:48Z,Residential for Sale,9300000,TRUE,sell,6500 sqft,NO
3112,"The Community, Jumeirah Village Triangle, Dubai",1,studio,2024-01-25T03:49:08Z,Residential for Sale,540000,TRUE,sell,326 sqft,YES
3113,"East Heights 4, Business Bay, Dubai",2,1,2024-05-20T10:40:36Z,Residential for Sale,1500000,TRUE,sell,1356 sqft,YES
3114,"Azizi Greenfield, Meydan Avenue, Meydan, Dubai",2,1,2024-08-01T06:19:02Z,Residential for Sale,1300000,TRUE,sell,741 sqft,NO
3115,"La Riviera Azure, Jumeirah Village Circle, Dubai",1,studio,2024-04-23T13:07:24Z,Residential for Sale,750000,TRUE,sell,739 sqft,YES
3116,"Damac Heights, Dubai Marina, Dubai",3,2,2024-07-15T09:11:29Z,Residential for Sale,3850000,TRUE,sell,1428 sqft,YES
3117,"Park Residence 1, Park Residences, DAMAC Hills, Dubai",3,3,2024-08-12T09:35:47Z,Residential for Sale,2920000,TRUE,sell,1614 sqft,NO
3118,"Al Zaheya Gardens, Al Zahya, Ajman",6,4,2024-05-07T05:29:27Z,Residential for Sale,900000,FALSE,sell,1800 sqft,NO
3119,"Al Barsha 3 Villas, Al Barsha 3, Al Barsha, Dubai",7,6,2024-03-25T10:01:32Z,Residential for Sale,9500000,TRUE,sell,12000 sqft,YES
3120,"Picadilly Green, DAMAC Hills, Dubai",7,5,2024-08-07T09:14:16Z,Residential for Sale,10500000,TRUE,sell,4938 sqft,NO
3121,"Reem Hills, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",2,1,2024-07-16T12:53:13Z,Residential for Sale,1300000,FALSE,sell,1175 sqft,NO
3122,"Sobha Creek Vistas Reserve, Sobha Hartland, Mohammed Bin Rashid City, Dubai",1,1,2024-08-17T12:12:09Z,Residential for Sale,1150000,TRUE,sell,532 sqft,YES
3123,"Waters Edge, Yas Island, Abu Dhabi",1,studio,2024-08-05T06:29:32Z,Residential for Sale,699990,TRUE,sell,457 sqft,NO
3124,"Bloom Living, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",4,3,2024-08-07T14:49:10Z,Residential for Sale,2399999,FALSE,sell,1851 sqft,NO
3125,"Rimal 5, Rimal, Jumeirah Beach Residence, Dubai",3,3,2024-08-07T18:51:52Z,Residential for Sale,4700000,TRUE,sell,1925 sqft,NO
3126,"AZIZI Riviera 5, Meydan One, Meydan, Dubai",1,studio,2024-02-27T07:33:55Z,Residential for Sale,750000,TRUE,sell,378 sqft,YES
3127,"Serenity Mansions, Tilal Al Ghaf, Dubai",7,6,2024-07-20T13:42:35Z,Residential for Sale,54950000,FALSE,sell,17760 sqft,NO
3128,"Beach Isle, EMAAR Beachfront, Dubai Harbour, Dubai",2,2,2024-07-04T06:10:29Z,Residential for Sale,4000000,TRUE,sell,1175 sqft,YES
3129,"Le Ciel, La Mer, Jumeirah, Dubai",1,1,2024-06-24T07:26:37Z,Residential for Sale,2500000,TRUE,sell,801 sqft,NO
3130,"Serenity Mansions, Tilal Al Ghaf, Dubai",7,6,2024-07-20T13:49:46Z,Residential for Sale,55143000,FALSE,sell,17760 sqft,NO
3131,"Celestia B, Celestia, Dubai South (Dubai World Central), Dubai",1,studio,2024-07-27T12:00:20Z,Residential for Sale,550000,TRUE,sell,457 sqft,YES
3132,"Verdana Residence, Dubai Investment Park (DIP), Dubai",3,3,2024-08-13T07:01:03Z,Residential for Sale,850000,FALSE,sell,1300 sqft,NO
3133,"The Acres, Dubai Land, Dubai",7,5,2024-07-20T10:57:30Z,Residential for Sale,8658000,FALSE,sell,4962 sqft,NO
3134,"Verdana Residence, Dubai Investment Park (DIP), Dubai",3,2,2024-08-13T06:55:11Z,Residential for Sale,615000,FALSE,sell,1306 sqft,NO
3135,"Jebel Ali Village Villas, Jebel Ali Village, Jebel Ali, Dubai",5,4,2024-08-09T07:44:12Z,Residential for Sale,4800000,TRUE,sell,2712 sqft,NO
3136,"Serenity Mansions, Tilal Al Ghaf, Dubai",7,6,2024-07-20T09:59:25Z,Residential for Sale,33187000,FALSE,sell,10033 sqft,NO
3137,"Verdana Residence, Dubai Investment Park (DIP), Dubai",1,studio,2024-08-13T07:07:34Z,Residential for Sale,290000,FALSE,sell,400 sqft,NO
3138,"Verdana Residence, Dubai Investment Park (DIP), Dubai",2,1,2024-08-13T07:04:24Z,Residential for Sale,486000,FALSE,sell,735 sqft,NO
3139,"Lea, Yas Acres, Yas Island, Abu Dhabi",6,5,2024-08-07T08:23:14Z,Residential for Sale,7999900,FALSE,sell,5489 sqft,NO
